Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
pub-76de8a9dfc6c4015ad2d0d1161449d34.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
jchekc.weeblysite.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
sbhkznkb.r.us-east-1.awstrack.me,0,0,1,5,0,0,1,1,0,1,0,1,0,0,1,0,1
s07.fr,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
tutbuzz.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
att-2024-100256.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
calimpex.com,0,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
choicadesign.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
gov.livingallowanceot.top,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
alienoffice.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
secubanrural.webcindario.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
dooecs-wind-b8e7.lenbasymurlgag.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
bzilcoese.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
hh1iil.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pub-6c2025a4f4d14be292b733b023a6fe84.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
riityco.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
activar-token-bip.0hi.me,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
usps.packages.deliverg.men,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
posten-at.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
hwbgtnqegfp.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
sso-cdn-coinbasepro--o-auth.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
ncdyzx.com,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
tuni-sunmelk.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
annnoor.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
pub-3a6955e417df4f09bd348123a9f09d55.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
syncdapps-io.pages.dev,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
meriel.date,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
payapayments.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
pub-ec36adb693c947d0a176f72c56214822.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
newesttyytappsforattmail.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
bafybeihfwda45vhbhsfj5k72x57ip6cezhmwxpxe2rhjz3sxbicqwnmnca.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
roensjakesocueswesahuw2.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
domainsecurityerror.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
btmailindexruijspv.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
planaltonet.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
talyakizyurdu.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
onlineaccess-3riversfcu.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
docs-treezor---en.gitbook.io,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
costaverde.org,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
bt-102538.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
olx-pl.pchevit.lol,0,0,1,3,1,0,0,1,0,1,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
sign-in-att-109573.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
intervalledetemps.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
reurl.cc,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
onlineatt783.pory.app,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
deract.top,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
pe-gobb.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
poslusweblfaxe.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
user-tecnologico.weebly.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
telstra-103688.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
exclusive.com-about.cyou,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
orsotoscani4ito.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
kristal-boutique.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
auth-start---sso----kucoin.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
pub-4054e7f05a57459e88c44b940037f4fb.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
pub-07e814af214e456c99511f89a3ecc26c.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
mail-106585.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
bov-mt.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
webz.dev,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
xn--w1ai.web.app,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
secvicess.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
trackvo.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1
bing.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
pedestrian.jp,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
redemrewards.info,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
info-trackingty.xyz,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
kidhnx.xyz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
tan383519.studio.site,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
uspsvbo.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
usps.com-service.inslew.xyz,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
sbbredirct2.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
pub-90e53420fa7142a88ecbed70c1de7225.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
petermason100.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
wisecou34.wixsite.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
stepp10-98e14.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
pub-10510343597e4ee99c2f706af4158fa2.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
ur0.jp,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
laiwnehf1298321-iajwncajhwe-iuhawndw-127-aid.pages.dev,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
metamasskleogin.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
lvm.doq.mybluehost.me,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
hmp.zqh.mybluehost.me,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
newburycafe.co.za,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
pub-499730dcdd86437c95f914556661fa4f.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
correiosbr.ink,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
pub-ae80e9caf75b4c52aae1beae49b38f2c.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
mytrustonefinancialcuwebloginaccess.weebly.com,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
hnbddq.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
usps.com-trackrafb.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
bioengineer-cellmapper.blogspot.nl,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
autoparking1.wpenginepowered.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
geinminlogex.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
toolbar-att.com,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1
dev-metamask.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
receptionorange4.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
uspsdlu.top,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
pub-682ad3b65d944376b919745aae3c56d4.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
shaw-101587.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
post.ch-infotw.top,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
pub-85c8ac492a5e41d7b0fad25337aa69f6.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
app.mockplus.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
ldztyfgxf.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
att-login2356.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
bt-mail-update-ae4ut.daftpage.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
allegrolokalnie.98124.shop,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
cryptocomloginsigin.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
factureimpayeefibre.urest.org,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
aus-sydney-0365.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
milagro.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
ingfd.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
9etdhkg75.ukit.me,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
24cafe-web.weebly.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
telstra-102127.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
clickspot.click,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
viettelpostle.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
docs.revv.so,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
skysigninpage.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
com-trackinse.cyou,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
uyk.ndi.mybluehost.me,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
thgrfegtbvr.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
dpomstlms.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bt-104804.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
amendes-regulation.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
home-104341.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
inicio-sesion-duplicada-bhd.weebly.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
steam.piggycase.cn,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
indd.adobe.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
online.web2020marketing.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
my-dcood.tokyo,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
denvacarrie46.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
usps.com-trackumz.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
pub-1f46837ad52d4fe6bd5c0203bdad15a4.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
mtamiaskwalet.webflow.io,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
lns.hsk.mybluehost.me,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
7054company.github.io,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
about.me,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
onedrive.live.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
transfer-wisea.app.link,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
www27d98bd62e.bosvilleproperties.com,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1
talktalkserverrr.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
l.wl.co,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1
worker-nameless-leaf-8824.gegisi1020.workers.dev,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
activeautoservicfr.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
docwq579w4q3345896925892434782781291913file302538923pdf.pages.dev,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
inslan.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
canada.postcanadaida.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
kraikenzlogimn.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
d64998.blogspot.ch,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
usps.com-trackrnct.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
avantages-sociaux.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
get-blue-badge-form-ten.vercel.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
auth-m-start-ledger--cdn.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
konto-sicherheitsupdate.online,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
setuplbpro75002.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
pg25034580326767clientid-local-manage-kundenportal-onlinemanage.codeanyapp.com,0,0,1,7,0,0,0,1,0,1,1,1,0,0,1,0,1
octathorn.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
att-105177-109789.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
badanie-cytologia.com.pl,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
widget.elfsig.ht,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
dollythesheepnft.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
lxhsec.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
gtcpersonas2024.x10.mx,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
bogged-finance.github.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
pub-c7cc3b7390104fc8b92a8863802ac193.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1
fix-3rivers-fcu-live-e22b8.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
bahrainw.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
phlpost-phy.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
app3-smsvn.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,1
ptt-tru.top,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1
meetamaskwalletxtensin.webflow.io,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
23456yutrdfrgtyy43deiyuty.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
multiversxdapps.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
pub-da766537ec224dc09c9dc932e107bf17.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1
trembo-lopez.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
bafybeihg4dd4ycczm6rr43ucgrttv5uxyrfetb3wxdlx7ii3rkixlwpjsu.ipfs.cf-ipfs.com,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1
spotify.premium-facturation.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
gfgfes4231.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
nskmul.cfd,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
protection6.start.page,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
pub-cd91661b203a49fab6866e902fe1c03e.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
usps.com-trackinhc.vip,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
ameeendf24k.serv00.net,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
markallenconstruction.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
roman11iaia102892.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
iwamiteip.jp,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
mainnetnode.vercel.app,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
ddroid509h.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
g00.al,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
test.novostroi21.ru,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
sites.google.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,1,1
us-usps-addc.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
currentlymailyahhoo0763.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
yudian.tech,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
usps.com-tracktsh.top,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
reathe.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
wf03link.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
us-trezorio-loins.gitbook.io,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
blmhpmc.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
cursationcomjhhgjhjkvcddchnmcfghbjnmjgcfxnmnjvgnfxd66788gb67t.vercel.app,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
mondialrelaytrack.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
advanviewnza.page.link,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
votresuivi-colissimo.net,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
flowcode.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
bafybeiejh63s6luijt3zl3p26jhzftgixzepoxx5loa3vcu3rqnmuyjjri.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
deswebrliveapp.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
away.vk.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
usps.com-track.infoqy.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
connexionmsmdss.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
centrum-101434.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
forms.sendpulse.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
usps.com-postlzl.xyz,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
metamaskloginsas.webflow.io,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
teleqrean.cc,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
uspsaezr.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
