Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
triewzorwalli.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
att-103832.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
sftyactiveapp1008600in.start.page,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
auth-en--ttrezorstart.webflow.io,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
linkr.it,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
wondrous-guidance-634605.framer.app,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1
caseid100481965481019815.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
flow.page,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
groupe-connecte.fr,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1
usps.com-trackingzn.cyou,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
start-treezorio.gitbook.io,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
pub-180325aec7794c87ac1bbb61120e9acd.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
qweytrdfsxcbnt.hopto.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ipfs.io,0,0,1,2,0,0,0,0,1,1,1,1,0,1,1,0,1
8203239928320io30.hyperphp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
xyd30.cc,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
darrawli22940d.myportfolio.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
s13.view.sfmc-marketing.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
usps.com-trackpawc.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
esun-bank.cc,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
dhl-support-mobile.com,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
bafkreiaoivz3wirmycfuypz6iw2wvzyvuxhlx6uvteaejanqmgoad7tuwq.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1
filescloudcs.oss-ap-northeast-1.aliyuncs.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0,1
usppsw.znaxdui.shop,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0,1
mansninsg.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
wlervermgrdeoruderuresdsewwdweeawaswaswasa.pages.dev,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1
mailserverautnethicationdomainhosting2.pages.dev,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1
sbcglobalmailindependent.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
symxjbnr.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
httpsmailyandexcomuid2036014207tabsrelevant.weeblysite.com,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1
aauth--auth-crypto--s-app.webflow.io,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
pts-zaf.lat,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bc03.odoo.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
myautopark.wpenginepowered.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,1
account.booking.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1
att-100746.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
app-id6016.web.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
my-ee-login-auth.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
pub-3398851e7c8a4091a89bedf19adecbd5.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
ledgertech-app.gitbook.io,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
redirectionhoho4645.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
telegrazms.work,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
post-ch.my,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
hyperfollow.com,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1
yurticika.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
staging-app.1inch.io.s3-website-us-west-1.amazonaws.com,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1
jhldsrconfig.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
pancake-frontend-web-git-feature-remove-windo-9f50ad-chef-jerry.vercel.app,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
aolmailsupport.z9.web.core.windows.net,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
ddroid509h.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
newburycafe.co.za,0,0,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
lbozb.cfd,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1
qgrgd.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
kraikenlogud.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
bafybeifoqnhkc6uttysqasjsswags2s4y25soekalwbpial2nixreeu3di.ipfs.w3s.link,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
collegeboardgrantverification.ukit.me,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
20.206.201.220,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
linkpop.com,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
gemixxni-exchange.gitbook.io,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
vystar-member1.web.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
calm-disk-ff74.wkjmtzu9.workers.dev,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
hillsboroughcommcollege.ukit.me,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,1,1,1,1
propitious-patterns-771449.framer.app,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
cillot.trade,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
afswkwveam.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
accessowa.formstack.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,1
vgyhuji.w3spaces.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
saw-gmbh.net,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,0,1
jdfisdjksdjk.univer.se,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
partyrental.pages.dev,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
lookerstudio.google.com,0,0,1,2,0,0,0,0,1,1,1,1,0,1,1,0,1
attcom-107331.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
encurtador.dev,0,0,1,2,0,0,0,0,1,1,1,1,0,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,1
uspsaemo.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
9616464466164.hyperphp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0,1
bridge-ehub-start-trzor.webflow.io,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
officecloud24.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ipfs.io,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0,1
ce7169.craftum.io,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
btinterner92.ukit.me,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
koreapostgo.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
aboutsendwc.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
bafybeieoal5rshacy6hki7truntn2bfbhaqxfpvllrgsjhvtecv7tq6ybm.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1
almardoof.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0,1
bahragroup.cfd,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1
kucnlogon.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,1,1,1,1
signin-att-mail.weebly.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
wwwewwa-sashaddfeess.ru,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
pub-9e4596cbefb2486b905c01de34e156eb.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
usps.com-tracknog.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
pub-fff62924edb04f42a569cf6898c2fc3b.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
tinyurl.com,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
rexconndap.pages.dev,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
hollkt.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
pub-7dd8303b4d3b4f0eafee2ad71414a43a.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
ctwbz.top,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
raiffeisen-sso-login.web.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
bluewin.formstack.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
content-wllet-live-ledger.webflow.io,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
glovohosting.z9.web.core.windows.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
matind.bid,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
dropbox.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,0,1
usps.com-trackingxxu.live,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
aderokoubamse.freewebhostmost.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0,1
ee-account-repayment.web.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
impa-tpa.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
geminilogieu.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
pub-18f4c47a019641f5b4ecb7511f300d06.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
pagamentodelpacchetto.hosted.phplist.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1
cpanel-webmail-fab4hp4imm.pages.dev,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,1,1,1,1,0,1,1,1,1
esautodealer.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
2.gp,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1
connection-being-fixed-now.web.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
lokapspebouah.freewebhostmost.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
rdnet-flix.info,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
rebrand.ly,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
bertchou.com,0,0,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1
sso-itrust-capital-cdn-auth.webflow.io,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
xrp20-token.web.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
holders.sellpass.io,0,0,1,2,0,0,0,0,1,1,1,1,0,1,1,0,1
pub-62c646dd027f4500b018e372bf28e614.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
is.gd,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
aattttttttwebmail.boxmode.io,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
usps.com-trackpak.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
circumstance.cyou,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
iplogger.cn,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
kucooiinlogines.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
pub-c4c214cdb5a742828e831431c161c014.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
usps.packages.packages.win,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
pub-b0a04d44f47f4be2b32d24dc246b9263.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
help-avc.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
uspsawc.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
fb-business-profile-12664871.pages.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
estafetah.shop,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
fb-business-profile-12664871.pages.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
activation-2d.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
nl-c4d.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
docs---trezr--cdn.gitbook.io,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
cancel-volfed.web.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
us694992pkg.top,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
ewtelstrawebmaill.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1
crotpttoinlogd.webflow.io,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
phantom-walert-us.gitbook.io,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
olx-pl.nwynazkp.site,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
post-ah.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
gesimini-lonigin.gitbook.io,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
fr.wix.com,0,0,1,2,0,0,1,0,1,1,1,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
rajouesmabvoue.freewebhostmost.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0,1
na20raslou.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
provinsol.webcindario.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
creativeengg.in,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
lt27.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
yahooemailservice2.weeblysite.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
xyd51.cc,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
orangetel.godaddysites.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
xxaje.cn,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
about.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
home--page-ttrozzr--aauth.webflow.io,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
disq.us,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
kitarist.si,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
hotm.art,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1
jenhhivcs.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
btworldxx432.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
pub-21e2ca3bca8444aab694f2d286d3f97f.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
kifortequimica.com.br,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
df3443-infura--ipfs-io.translate.goog,0,1,1,2,0,0,0,1,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
flleo4.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
kk2snp.bond,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
post-nl.digital,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
dropbox.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0,1
tinyurl.com,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
ipfs.best-practice.se,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,0,1
ch-poste.live,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
0p7oyeu93.ukit.me,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
pub-ed9a7c303a65428b82f6089516d7fd71.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
attuddgsgs.weeblysite.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
syr-whistler.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
stock-jp.midsnhk.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
usps.com-trackjjp.vip,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
treziorwealletn.webflow.io,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
my-sso-itrustcapital-com-authh.webflow.io,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
justclicktoverify.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
metaamsklogoun.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
currentlyattr63.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
mutamsekloginsignin.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
vhq8ed.webwave.dev,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
meyerlumber1.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
btinternet-101458.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
seguridad-ingclientes.com,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1
edfvsd.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
nutritious-frosted-empress.glitch.me,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
pub-a016bda29e0f405d8d5675f0bdcd0158.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
l.wl.co,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1
8307999.fls.doubleclick.net,0,0,1,11,0,0,0,0,1,1,1,1,1,1,1,0,1
ployedcomfrim.start.page,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
mail-webpages.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
mywebnewmessageonholermailerq123231.weeblysite.com,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
efsef.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
pentagonal-cooked-kitchen.glitch.me,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
tech333-guradian-cu-555.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
linkin.bio,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,1
ingcliente-acceso-es.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
8pchiq1jt3qmh2q.lionelgraggio.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
mmhorng.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
206.81.15.214,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
ipfs.io,0,0,1,2,0,0,0,0,1,1,1,1,0,1,1,0,1
ustraclq.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cttsprecos.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
43.159.37.67,0,0,1,3,1,0,0,0,1,1,1,1,1,1,1,0,1
michiganfirst-online.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
emailtelstra95.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
live-redirection.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
uspselca.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
mondialrelay-infoscolis.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
n-telegssrm.icu,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
utaet.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
vk.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1
m.tinyfeetonline.co.uk,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
pub-dad5144323dd4384b4198a74448f2cc7.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
aecmbrtagne.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
xow.ceykocv.shop,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
dhl365.world,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
