Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
onne.link,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
lrtoepo.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
case10044196126928419610.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
wintmonth.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
foodindustry-boostoffice.fr,0,0,1,5,0,0,0,1,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
capite.top,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
ruszcpfdz.cn,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
renouvellement-info-en-ligne.fr,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
telegralms.fit,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
login-att-yahoo-mail-108799.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
att-107646.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
logmetamasoks.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
invifog-644a.warik96420.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
ghana-post.my,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
colne-3f89k.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
teflcd.webwave.dev,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
tracksen.top,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
usps.com-tracktkn.top,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
9614641604645.hyperphp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
newburycafe.co.za,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
bt-108315.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
metrr.ru,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
sadikkoliqanit.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
com-infornk.top,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,1,1
bt-107168.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
connectchase23.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
allegrolokalnie.1829412.shop,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
violet-familiar-stargazer.glitch.me,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
my-site-107530-109456.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
bafkreiaysorkxaugxkcuyxjt6raepthauvepcc5z5pbx5hnyowdat7x5ya.ipfs.cf-ipfs.com,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1
neveal.top,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
whatscart.app,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
mail-102416.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
monoappdiacovapseeua.cash38.workers.dev,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
indibasec1e.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
s.id,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
btinternit.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
information.com-better.cyou,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
abouti365php.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
t.ly,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
helps-iou.top,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
spocordbetadder.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
n-telegssm.shop,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
trytt12.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
tiwofiana12.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
inc-106035.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
micro50495045045.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
aromatic-enormous-clavicle.glitch.me,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
pub-d351cc1193114bc695708e600762f48a.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
jtexpras.info,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
shorturl.at,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1
mamckkwailet.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
telstra-103234.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
zasdw.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
webmail-106709.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
rp.mockplus.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
is.gd,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
securem1stccu.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
serveratt44.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
honducior.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
trexurnwlets.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
pub-4b466332cd8f4898a1b1af9b63ecb50d.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
fr-messnotif.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
cpnsdbcxbmyyf.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
colservientreg.cfd,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
flow.page,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
7qqnms7f.iqoi4.men,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
treezurwalet.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
onlineyourtrackkk.freewebhostmost.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
hm.ru,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
golydhj.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
docs.google.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
sgklcpxl.cfd,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
htfrz.top,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
bbaldock524.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
att-104447.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
help-myaccount-lu.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
hmp.me,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
user-renewbills.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,1,1
hotm.art,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
google.com,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1
nzposttnew2.cfd,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
bancaonline0103.webcindario.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
kyh.kqm.mybluehost.me,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
new.express.adobe.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
resultmenowxx.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
elta-post-593af.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
correoargentinorp.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
rpc-configsetting.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
udzkxz.cn,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
pttmytr.top,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
usps.azkex.cfd,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
sef.otc.temporary.site,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
10000090.myportfolio.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
usps.com-trackcdsc.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
nyc3.digitaloceanspaces.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
trezoer--hrd--web.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
rakakspa.freewebhostmost.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
helpmyaccount-fcd05.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
olx-pl.fiwklins.shop,0,0,0,3,0,0,0,1,0,1,0,1,1,1,1,1,1
ultrahazardous.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-e5748588f20f4fcc9a07ee3482f44c67.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
les6886.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
pub-1eb06461de56422186145fedcd3e343b.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
btcomect.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
cl59072.tw1.ru,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
cebjiankb6.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
43.156.75.220,1,0,1,3,1,0,0,0,0,1,1,1,0,0,1,0,1
btiiii.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
gopdflibsg.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
miricanvas.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,1,1
usps.com-trackingzue.live,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
telaing.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
blockdag-im.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
secvvicess.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
swifts-dapps.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
indiadcdapost.com,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
paossp.ink,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
usps.com-tarusv.one,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
muleur.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
conbaeseproologguin.gitbook.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
htxvkbjz.cyou,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
lgzmoobhmgbkbpsbshdg.com∕lgzmoobhmgbkbpsbshdg∕pYZVbmWQEaKODSEK∕lONnLBFiBhJOwWDwYBXmzPS@lgzmoobhmgbkbpsbshdg.𝕦𝕡𝕗𝕚𝕗𝕨𝕩.cn,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
confirmation-accountverify.start.page,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
jadn2jshd.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
vnreintka4.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
usps.com-trackinsawv.vip,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
polymtlca1.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
flow.page,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
usps.com-trackrvsv.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
vihted.432652154.xyz,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
bafybeigjswlruiiu4f4whiuine2bhb25cafu6qnxr3fgldozfw7dhffoky.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
darrawli22940d.myportfolio.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
usps.com-trackingtan.top,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
wc-weatherford.weebly.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
pub-373f13fcd6644f17aece37406969061d.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
info-usc.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
quester-c4f79.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
games-project-1dbe9.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
sso-edeklaravimas-mvm-sistema.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
usps.com-trackybwo.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
msvsxb.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
usps.com-tarcaru.one,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
web-activateddcard.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
pittpai.top,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
tinyurl.com,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1
currentlyatt070.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
aliensharepoint-c0ff5.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
stool-nzpx-512k.22604c65d04691.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
jhgcbjhdu-jhdbcgvdvc.surge.sh,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
canada.postcanadaelhzu.top,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
deliverytodayrequest.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1
canada.postcanadanin.xyz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
vmzkf.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
nnfems.com,0,0,0,4,0,0,0,0,0,1,1,1,1,0,1,0,1
ingresa-inicio.webcindario.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
usps.com-trackinglaa.cyou,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
re99830303984992049453.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
garenaff.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
reagan-101060.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
sendabounvz.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
ln.run,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1
taylorbuilderpty47-onlinedocs.firebaseapp.com,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
attmailservicenow.wixstudio.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
rebrand.ly,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
tinyurl.com,0,1,1,2,0,0,1,0,0,0,0,1,0,0,1,0,1
114.55.101.133:8080,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
authajehbneldphncmailssocl.firebaseapp.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
uspsalu.top,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1
dropbox.com,0,0,1,6,0,0,1,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
hulapaam.xxuz.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
forms.gle,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
olx-pl.pablison.site,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
away.vk.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
trezorehard-suite.gitbook.io,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
uneria.date,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
webmail-102084.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
pub-7257026d57af4820999a3a0d1874a1e5.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
free-5686092.webadorsite.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
ipfs.io,0,1,1,3,0,0,0,0,0,0,0,1,1,1,1,1,1
canada.postcanadahkf.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
zbrgc.top,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
flowcode.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
adminuser.acsmaltgg.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
mondial-colis-fr.com,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
sfr-esim-info.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
43.156.67.109,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
lapin-terrinouveau.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
acr213.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
itrusticapitllogin.webflow.io,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
trezhzorouistart.webflow.io,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
grussegeh.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs-suites-trezr.gitbook.io,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
ipfs.best-practice.se,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
gasthof-kolpinghaus.de,0,0,1,5,0,0,0,1,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
vbbhoul-seounhja.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
help-metmaskuswalet.gitbook.io,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
sadejiupaslema.freewebhostmost.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,1
yerton.top,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
usmcpes.help,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
webiyghio.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
secured.50-6-171-223.cprapid.com,0,0,1,3,0,0,0,1,0,1,0,1,1,1,1,1,1
servientregaaco.lol,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
inhfgg.xyz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
pdftocef.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sbconlinezyxipw1.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
feg-token-auth.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
sweepstakes8690.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
usps.com-trackrsdxd.top,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
tollnz.ai.in,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,1,1
ssquareddigital.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
cin-lorane.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
smithcerx.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
uspsdwi.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
auth--apps--bitmert---sso.webflow.io,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
pdy5adcy.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
rudh.ultimatecomp.com.sg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
11065ff.wcomhost.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
grussegeh.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
trezor-ledgersecure.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
captcha-connect.pages.dev,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
